A03D6F	Cisco Systems
A03E6B	IEEE Registration Authority
A04025	Actioncable
A04041	SAMWONFA
A0406F	HUAWEI
A040A0	NETGEAR
A0412D	Lansen Systems
A04147	Huawei Device
A0415E	Opsens Solution
A041A7	NL Ministry of Defense
A0423F	Tyan Computer
A04246	IT Telecom
A042D1	Huawei Device
A043B0	Hangzhou BroadLink
A043DB	Sitael
A0445C	HUAWEI
A04466	Intellics
A044B7	PAX Computer Technology(Shenzhen)
A044F3	RafaelMicro
A0465A	Motorola Mobility LLC, a Lenovo Company
A0479B	PROCITEC
A047D7	Best IT World (India) Pvt
A0481C	Hewlett Packard
A04839	HUAWEI
A04A5E	Microsoft
A04C0C	Shenzhen Skyworth Digital
A04C5B	Shenzhen TINNO Mobile
A04CC1	Helixtech
A04E01	CENTRAL ENGINEERING
A04E04	Nokia
A04EA7	Apple
A04ECF	Apple
A04F52	Intel Corporate
A04F85	LG Electronics (Mobile Communications)
A04FD4	ADB Broadband Italia
A04FE4	PAX Computer Technology(Shenzhen)
A0510B	Intel Corporate
A051C6	Avaya
A05272	Apple
A052AB	AVM
A05394	Shenzhen zediel
A0551F	Sagemcom Broadband
A0552E	zte
A0554F	Cisco Systems
A055DE	Commscope
A0562C	Samsung
A056B2	Harman/Becker Automotive Systems
A056F3	Apple
A057E3	HUAWEI
A05866	Qorvo Utrecht
A05911	Cisco Meraki
A0593A	V.D.S. Video Display Systems srl
A05950	Intel Corporate
A05AA4	Grand Products Nevada
A05B21	ENVINET
A05D0E	ALPSALPINE
A05DC1	TMCT
A05DE7	DIRECTV
A05E6B	MELPER
A06032	Amcrest
A06090	Samsung
A06260	Private
A062FB	HISENSE VISUAL
A06391	NETGEAR
A0648F	ASKEY COMPUTER
A06518	VNPT
A06610	FUJITSU
A06636	Intracom SA Telecom Solutions
A06720	China Dragon
A067BE	Sicon srl
A067D6	Nokia
A0681C	GD Midea Air-Conditioning Equipment
A0687E	Commscope
A06974	Honor Device
A06986	Wellav
A069D9	New H3C
A06A00	Verilink
A06A44	Vizio
A06B4A	TCT mobile
A06C65	Texas Instruments
A06CEC	RIM
A06D09	Intelcan Technosystems
A06E50	Nanotek Elektronik Sistemler Ltd. Sti
A06FAA	LG Innotek
A07099	Beijing Huacan
A070B7	HUAWEI
A071A9	Nokia
A0722C	HUMAX
A072E4	NJ SYSTEM
A07332	Cashmaster International
A073FC	Rancore Technologies Private
A07591	Samsung
A075EA	BoxLock
A0764E	Espressif
A07751	ASMedia
A07771	Vialis BV
A0779E	Chipsea Technologies (Shenzhen)
A07817	Apple
A0782D	Apple
A078BA	Pantech
A07D9C	Samsung
A07E16	EM Micro
A07F8A	Sagemcom Broadband
A08069	Intel Corporate
A0821F	Samsung
A08222	Qingdao Haier
A082AC	Linear DMS Solutions Sdn. Bhd
A082C7	P.T.I
A083B4	Velorum B.V
A084CB	SonicSensory
A08527	Intel Corporate
A085E3	Espressif
A085FC	Microsoft
A0861D	Chengdu Fuhuaxin
A086C6	Xiaomi Communications Co
A086EC	SAEHAN HITEC
A0885E	Anhui Xiangyao New Energy
A08869	Intel Corporate
A0889D	Huawei Device
A088B4	Intel Corporate
A088C2	Mellanox
A08966	CIG SHANGHAI CO
A089E4	Skyworth Digital Technology(Shenzhen)
A08A06	ASKEY COMPUTER
A08A87	HuiZhou KaiYue
A08C15	Gerhard D. Wempe KG
A08C9B	Xtreme
A08CF2	YINUOLINK
A08CF8	HUAWEI
A08CFD	Hewlett Packard
A08D16	HUAWEI
A08E24	eero
A08E78	Sagemcom Broadband
A090B5	Tiinl
A090DE	VEEDIMS
A09169	LG Electronics (Mobile Communications)
A091A2	OnePlus Electronics (Shenzhen)
A091C8	zte
A091CA	Nokia Solutions and Networks GmbH & Co. KG
A09208	Tuya Smart
A09347	GUANGDONG OPPO MOBILE TELECOMMUNICATIONS
A09351	Cisco Systems
A0941A	GUANGDONG OPPO MOBILE TELECOMMUNICATIONS
A0946A	Shenzhen XGTEC Technology Co
A0950C	China Mobile IOT Company
A0957F	SERNET (SUZHOU)
A09805	OpenVox Communication Co
A09857	Shenzhen ELINK
A098ED	Shandong Intelligent Optical Communication Devel
A09921	GD Midea Air-Conditioning Equipment
A0999B	Apple
A09A0C	Honor Device
A09A52	Shenzhen MoreSense
A09A5A	Time Domain
A09A8E	Apple
A09B12	China Mobile IOT Company
A09B17	Taicang T&W
A09BBD	Total Aviation Solutions
A09D22	Apple
A09D86	Alcatel-Lucent Shanghai Bell
A09D91	SoundBridge
A09DC1	China Dragon
A09E1A	Polar Electro
A09F10	SHENZHEN BILIAN ELECTRONIC CO.，
A09F7A	D-Link Middle East FZCO
A0A001	Hewlett Packard Enterprise
A0A0DC	Huawei Device
A0A130	DLI Taiwan Branch office
A0A23C	GPMS
A0A309	Apple
A0A33B	HUAWEI
A0A3B3	Espressif
A0A3B8	WISCLOUD
A0A3E2	Actiontec
A0A3F0	D-Link International
A0A47F	Cisco Systems
A0A4C5	Intel Corporate
A0A65C	Supercomputing Systems
A0A763	Polytron Vertrieb
A0A8CD	Intel Corporate
A0AAFD	EraThink
A0AB1B	D-Link International
A0AB51	WEIFANG GOERTEK
A0AC69	Samsung
A0AC78	Shenzhen iComm Semiconductor
A0AD62	HUAWEI
A0AD9F	ASUSTek COMPUTER
A0ADA1	JMR
A0AF12	HUAWEI
A0AFBD	Intel Corporate
A0B045	Halong Mining
A0B086	Hirschmann Automation and Control
A0B0BD	Samsung
A0B100	ShenZhen Cando
A0B339	Intel Corporate
A0B3CC	Hewlett Packard
A0B40F	Apple
A0B437	GD Mission Systems
A0B439	Cisco Systems
A0B4A5	Samsung
A0B4BF	InfiNet
A0B53C	Vantiva Technologies Belgium
A0B549	Arcadyan
A0B5DA	HongKong THTF
A0B662	Acutvista Innovation
A0B765	Espressif
A0B8F8	Amgen U.S.A
A0B9ED	Skytap
A0BAB8	Pixon Imaging
A0BB3E	IEEE Registration Authority
A0BC6F	Cisco Systems
A0BD1D	Zhejiang Dahua
A0BD71	QUALCOMM Incorporated
A0BDCD	SKY UK
A0BF50	S.C. ADD-PRODUCTION
A0BFA5	CORESYS
A0C016	Sichuan Changhong Network
A0C1C5	Apple
A0C20D	Huawei Device
A0C2DE	Costar Video Systems
A0C3DE	Triton Electronic Systems
A0C4A5	SYGN HOUSE
A0C562	Commscope
A0C589	Intel Corporate
A0C5F2	IEEE Registration Authority
A0C6A5	Lierda Science & Technology Group
A0C6EC	ShenZhen ANYK
A0C7D2	Cisco Systems
A0C98B	Nokia Solutions and Networks GmbH & Co. KG
A0C9A0	Murata Manufacturing
A0CAA5	INTELLIGENCE TECHNOLOGY OF CEC
A0CBFD	Samsung
A0CC2B	Murata Manufacturing
A0CDF3	Murata Manufacturing
A0CEC8	CE LINK
A0CF5B	Cisco Systems
A0CFF5	zte
A0D05B	Samsung
A0D0DC	Amazon
A0D12A	AXPRO
A0D1B3	Apple
A0D2B1	Amazon
A0D365	Intel Corporate
A0D37A	Intel Corporate
A0D385	AUMA Riester GmbH & Co. KG
A0D3C1	Hewlett Packard
A0D42D	G.Tech
A0D635	WBS
A0D722	Samsung
A0D795	Apple
A0D7A0	Huawei Device
A0D7F3	Samsung
A0D807	Huawei Device
A0D83D	Fiberhome Telecommunication
A0D86F	ARGO AI
A0D91A	Texas Instruments
A0DA92	Nanjing Glarun Atten
A0DC04	Becker-Antriebe
A0DD6C	Espressif
A0DD97	PolarLink
A0DDE5	SHARP
A0DE05	JSC "Irbis-T"
A0DE0F	Huawei Device
A0DF15	HUAWEI
A0E025	Provision-ISR
A0E06D	Fiberhome Telecommunication
A0E0AF	Cisco Systems
A0E201	AVTrace Ltd.(China)
A0E25A	Amicus SK, s.r.o
A0E295	DAT System
A0E390	Apple
A0E453	Sony
A0E4CB	Zyxel Communications
A0E534	Stratec Biomedical
A0E5E9	enimai
A0E617	MATIS
A0E6F8	Texas Instruments
A0E70B	Intel Corporate
A0E7AE	Commscope
A0E9DB	Ningbo FreeWings
A0EB76	AirCUVE
A0EC80	zte
A0ECF9	Cisco Systems
A0ED6D	Ubee Interactive Co
A0EDCD	Apple
A0EDFB	Quectel Wireless Solutions
A0EE1A	Apple
A0EEEE	CIG SHANGHAI CO
A0EF84	Seine Image Int'l
A0F217	GE Medical System(China)
A0F261	Palo Alto Networks
A0F262	Espressif
A0F3C1	TP-LINK
A0F3E4	Alcatel-Lucent IPD
A0F419	Nokia
A0F450	HTC
A0F459	FN-LINK
A0F479	HUAWEI
A0F509	IEI Integration
A0F6FD	Texas Instruments
A0F7C3	Ficosa Automotive SLU
A0F849	Cisco Systems
A0F895	Shenzhen TINNO Mobile
A0F9B7	Ademco Smart Homes Technology(Tianjin)
A0F9E0	VIVATEL COMPANY
A0FA9C	WEIFANG GOERTEK
A0FAC8	HUAWEI
A0FB68	Miba Battery Systems
A0FB83	Honor Device
A0FBC5	Apple
A0FC6E	Telegrafia a.s
A0FDD9	UNIONMAN
A0FE61	Vivint Wireless
A0FE91	AVAT Automation
A0FF0C	Hangzhou Hikvision Digital
A0FF22	SHENZHEN APICAL
A0FF70	Vantiva USA
A0FFFD	HMD Global
A4004E	Cisco Systems
A400E2	HUAWEI
A40130	ABIsystems
A401DE	SERCOMM PHILIPPINES
A402B7	Amazon
A402B9	Intel Corporate
A40450	nFore
A4056E	Tiinl
A4059E	STA Infinity
A405D6	Commscope
A405FD	Bouffalo Lab (Nanjing)
A406E9	Texas Instruments
A407B6	Samsung
A40801	Amazon
A40853	Nokia Solutions and Networks India Private
A408EA	Murata Manufacturing
A408F5	Sagemcom Broadband
A40987	Apple
A409B3	HUAWEI
A409CB	Alfred Kaercher GmbH &amp; Co KG
A40B78	FAST PHOTONICS HK CO
A40BED	Carry
A40C66	Shenzhen Colorful Yugong Technology and Developm
A40CC3	Cisco Systems
A40DBC	Xiamen Intretech
A40E2B	Facebook
A40E75	Hewlett Packard Enterprise
A40F25	eero
A40F98	GUANGDONG OPPO MOBILE TELECOMMUNICATIONS
A410B6	Cisco Systems
A41115	Robert Bosch Engineering and Business Solutions 
A41162	Arlo
A41163	IEEE Registration Authority
A41194	Lenovo
A411BB	Cisco Systems
A41232	GUANGDONG OPPO MOBILE TELECOMMUNICATIONS
A41242	NEC Platforms
A4134E	Luxul
A41437	Hangzhou Hikvision Digital
A41566	WEIFANG GOERTEK
A41588	Commscope
A416C0	Apple
A416E7	HUAWEI
A41731	Hon Hai Precision Ind
A41752	Hifocus Electronics India Private
A4178B	HUAWEI
A41791	Shenzhen Decnta
A41875	Cisco Systems
A41894	IQSIGHT
A41908	Fiberhome Telecommunication
A41A3A	TP-LINK
A41A6E	zte
A41B34	China Mobile Group Device
A41BC0	Fastec Imaging
A41CB4	DFI
A41EE1	Taicang T&W
A41F72	Dell
A4218A	Nortel Networks
A42249	Sagemcom Broadband
A422B6	Motorola Mobility LLC, a Lenovo Company
A42305	Open Networking Laboratory
A424B3	FlatFrog Laboratories
A424DD	Cambrionix
A4251B	Avaya
A42618	Integrated Device Technology (Malaysia) Sdn. Bhd
A42655	LTI Motion (Shanghai)
A427A5	Palo Alto Networks
A428B7	Yangtze Memory
A42902	Hangzhou Hikvision Digital
A42940	Shenzhen YOUHUA
A42983	Boeing Defence Australia
A42985	Sichuan AI-Link
A429B7	bluesky
A42A26	GD Midea Air-Conditioning Equipment
A42A71	Sichuan Tianyi Comheart Telecom
A42A95	D-Link International
A42B8C	NETGEAR
A42BB0	TP-LINK
A42C08	Masterwork Automodules
A4307A	Samsung
A43111	ZIV
A43135	Apple
A433D1	Fibrlink Communications
A433D7	MitraStar
A43412	Thales Alenia Space
A434D9	Intel Corporate
A434F1	Texas Instruments
A43523	Guangdong Donyan Network
A4352D	TRIZ Networks
A436C7	LG Innotek
A4373E	Huawei Device
A43831	RF elements s.r.o
A438CC	Nintendo
A438FC	Plastic Logic
A439B3	Beijing Xiaomi Mobile Software
A439B6	SHENZHEN PEIZHE MICROELECTRONICS CO
A43A39	AURORA
A43A69	Vers
A43B0E	Huawei Device
A43BFA	IEEE Registration Authority
A43CD4	JBL Professional
A43CD7	NTX Electronics YangZhou
A43D78	GUANGDONG OPPO MOBILE TELECOMMUNICATIONS
A43E51	ANOV FRANCE
A43EA0	iComm HK
A43F51	Shenzhen Benew
A43F68	Arista Network
A43FA7	Hewlett Packard Enterprise
A44027	zte
A4403D	Shenzhen Baseus
A4423B	Intel Corporate
A4431B	Dreamtek Intelligent
A44343	Huawei Device
A44380	Huawei Device
A4438C	Commscope
A444D1	Wingtech Group (HongKong）
A44519	Xiaomi Communications Co
A445CD	IoT Diagnostics
A4466B	EOC
A446B4	Huawei Device
A446FA	AmTRAN Video
A44A64	Maverick Mobile
A44AD3	ST Electronics(Shanghai)
A44B15	Sun Cupid Technology (HK)
A44BD5	Xiaomi Communications Co
A44BD9	Hangzhou Hikvision Digital
A44C11	Cisco Systems
A44C62	Hangzhou Microimage Software
A44CC8	Dell
A44E2D	Adaptive Wireless Solutions
A44E31	Intel Corporate
A44F29	IEEE Registration Authority
A44F3E	IEEE Registration Authority
A45006	SHENZHEN HUACHUANG SHIDAI
A45046	Xiaomi Communications Co
A45055	BUSWARE.DE
A45129	X
A4515E	Juniper Networks
A4516F	Microsoft Mobile
A4526F	ADB Broadband Italia
A4530E	Cisco Systems
A45385	WEIFANG GOERTEK
A453EE	IEEE Registration Authority
A45590	Xiaomi Communications Co
A45602	fenglian
A4561B	MCOT
A45630	Cisco Systems
A456CC	Vantiva USA
A457A0	SAMJIN
A45802	SHIN-IL TECH
A4580F	IEEE Registration Authority
A459BF	Silicon Laboratories
A459D3	IEEE Registration Authority
A45A1C	smart
A45C25	Texas Instruments
A45C27	Nintendo
A45D36	Hewlett Packard
A45D5E	Wilk Elektronik
A45DA1	ADB Broadband Italia
A45E5A	ACTIVIO
A45E60	Apple
A45F9B	Nexell
A45FB9	DreamBig Semiconductor
A46011	Verifone
A46032	MRV Communications (Networks)
A46177	AMOSENSE
A46185	Tools for Humanity
A46191	NamJunSa
A462DF	DS Global
A463A1	Inventus Power Eletronica do Brasil LTDA
A46706	Apple
A468BC	Oakley
A46B1F	eero
A46B40	CHINA DRAGON
A46BB6	Intel Corporate
A46C24	HUAWEI
A46C2A	Cisco Systems
A46CC1	LTi REEnergy
A46CF1	Samsung
A46D33	Phyplus Technology (Shanghai)
A46DA4	HUAWEI
A46DD4	Silicon Laboratories
A46E79	DFT System
A46EA7	DX ANTENNA
A470D6	Motorola Mobility LLC, a Lenovo Company
A47174	HUAWEI
A473AB	Extreme Networks
A475B9	Samsung
A47733	Google
A47758	Ningbo Freewings
A47760	Nokia
A477F3	Apple
A47806	Cisco Systems
A47886	Avaya
A47952	Huawei Device
A479E4	KLINFO
A47A72	Arista Networks
A47AA4	Commscope
A47ACF	VIBICOM COMMUNICATIONS
A47B1A	Huawei Device
A47B2C	Nokia
A47B52	JoulWatt
A47B85	ULTIMEDIA Co
A47B9D	Espressif
A47C14	ChargeStorm
A47C1F	Cobham
A47CC9	HUAWEI
A47D78	Edgecore Americas Networking
A47D9F	Shenzhen iComm Semiconductor
A47E36	EM Micro
A47E39	zte
A47EFA	Withings
A47F1B	Juniper Networks
A4817A	CIG SHANGHAI CO
A481EE	Nokia
A48269	Datrium
A483E7	Apple
A48431	Samsung
A4856B	Q
A486AE	Quectel Wireless Solutions
A486DB	Guangdong Juan Intelligent Technology Joint Stoc
A48873	Cisco Systems
A4895B	ARK INFOSOLUTIONS PVT
A4897E	Guangzhou Yuhong
A48CC0	JLG Industries
A48CDB	Lenovo
A48D3B	Vizio
A48E0A	DeLaval International
A49005	CHINA GREATWALL COMPUTER SHENZHEN
A490CE	vivo Mobile Communication
A491B1	Vantiva Technologies Belgium
A492CB	Nokia
A4933F	HUAWEI
A49340	Beijing Supvan Information
A4934C	Cisco Systems
A493AD	Huawei Device
A493FE	HUAWEI
A49426	Elgama-Elektronika
A494DC	Infinite Clouds
A49700	Cisco Systems
A49733	ASKEY COMPUTER
A4975C	VTech Telecommunications
A4978A	LEAR
A49791	Extreme Networks
A497B1	CHONGQING FUGUI
A497BB	Hitachi Industrial Equipment Systems
A49813	Commscope
A49947	HUAWEI
A49981	FuJian Elite Power Tech
A499A8	eero
A49A58	Samsung
A49B13	Digital Check
A49B4F	HUAWEI
A49BCD	Cisco Systems
A49BF5	Hybridserver Tec
A49D49	Ketra
A49DB8	SHENZHEN TECNO
A49DDD	Samsung
A49E69	Silicon Laboratories
A49EDB	AutoCrib
A49F85	Lyve Minds
A49F89	Shanghai Rui Rui Communication
A49FE7	Samsung
A4A179	Nanjing dianyan electric power automation
A4A1C2	Ericsson
A4A1E4	Innotube
A4A24A	Cisco SPVTG
A4A404	Bubendorff
A4A459	Hangzhou Hikvision Digital
A4A46B	HUAWEI
A4A490	Samsung
A4A4D3	Bluebank Communication
A4A528	Sichuan Tianyi Comheart Telecom
A4A584	Cisco Systems
A4A64E	Mellanox
A4A6A9	Private
A4A80F	Shenzhen Coship
A4A930	Beijing Xiaomi Mobile Software
A4AAFE	Huawei Device
A4AB39	Shenzhen Taichi
A4AC0F	Huawei Device
A4AD00	Ragsdale
A4AD9E	NEXAIOT
A4ADB8	Vitec Group, Camera Dynamics
A4AE11	Hon Hai Precision Industry
A4AE12	Hon Hai Precision Industry
A4AE9A	Maestro Wireless Solutions
A4B039	Shenzhen iComm Semiconductor
A4B0F5	Texas Instruments
A4B121	Arantia 2010
A4B197	Apple
A4B1C1	Intel Corporate
A4B1E9	Vantiva Technologies Belgium
A4B1EE	H. ZANDER GmbH & Co. KG
A4B239	Cisco Systems
A4B256	Shenzhen Incar
A4B2A7	Adaxys Solutions
A4B36A	JSC SDO Chromatec
A4B439	Cisco Systems
A4B52E	Integrated Device Technology (Malaysia) Sdn. Bhd
A4B61E	Huawei Device
A4B805	Apple
A4B818	PENTA Gesellschaft für elektronische Industrieda
A4B980	Parking BOXX
A4BA70	Beijing Xiaomi Mobile Software
A4BA76	HUAWEI
A4BADB	Dell
A4BB6D	Dell
A4BBAF	Lime Instruments
A4BD7E	HMD Global
A4BDC4	HUAWEI
A4BE2B	HUAWEI
A4BE61	EutroVision System
A4BF01	Intel Corporate
A4C0B0	Drivenets
A4C0C7	ShenZhen Hitom Communication Technology Co
A4C0E1	Nintendo
A4C138	Telink Semiconductor (Taipei)
A4C139	Dongguan Huayin
A4C1E8	Nintendo
A4C23E	Huizhou Speed Wireless
A4C2AB	Hangzhou LEAD-IT Information &
A4C337	Apple
A4C34E	Texas Instruments
A4C361	Apple
A4C3BE	Xiaomi Communications Co
A4C3F0	Intel Corporate
A4C40D	WAC Lighting
A4C494	Intel Corporate
A4C54E	Huawei Device
A4C64F	HUAWEI
A4C69A	Samsung
A4C6F0	Apple
A4C74B	Huawei Device
A4C788	Xiaomi Communications Co
A4C7DE	Cambridge Industries(Group)
A4C7F6	Extreme Networks
A4C939	GUANGDONG OPPO MOBILE TELECOMMUNICATIONS
A4CAA0	HUAWEI
A4CB8F	Espressif
A4CC32	Inficomm
A4CCB3	Xiaomi Communications Co
A4CCB9	Realme Chongqing Mobile Telecommunications
A4CD23	Shenzhenshi Xinzhongxin
A4CEDA	Arcadyan
A4CF03	Realme Chongqing Mobile Telecommunications
A4CF12	Espressif
A4CF99	Apple
A4CFD2	Ubee Interactive Co
A4D094	VIVAVIS
A4D18C	Apple
A4D18F	Shenzhen Skyee Optical Fiber Communication
A4D1D1	ECOtality North America
A4D1D2	Apple
A4D23E	Apple
A4D3B5	GLITEL Stropkov, s.r.o
A4D4B2	Shenzhen MeiG Smart
A4D501	Yucca Technology Company
A4D530	Avaya
A4D578	Texas Instruments
A4D5C2	Hangzhou Hikvision Digital
A4D73C	Seiko Epson
A4D795	Wingtech Mobile Communications
A4D7D6	Shenzhen Linkoh Network Technology Co
A4D856	Gimbal
A4D8CA	HONG KONG WATER WORLD TECHNOLOGY CO
A4D931	Apple
A4D990	Samsung
A4D9A4	neXus ID Solutions
A4DA22	IEEE Registration Authority
A4DA32	Texas Instruments
A4DA3F	Bionics
A4DAD4	Yamato Denki
A4DB2E	Kingspan Environmental
A4DB30	Liteon
A4DB4C	RAI Institute
A4DCBE	HUAWEI
A4DCD5	Cisco Systems
A4DD58	HUAWEI
A4DE26	Sumitomo Electric Industries
A4DE50	Total Walther
A4DEC9	QLove Mobile Intelligence Information Technology
A4E0E6	FILIZOLA S.A. PESAGEM E AUTOMACAO
A4E11A	Juniper Networks
A4E287	Xiaomi Communications Co
A4E31B	Nokia
A4E32E	Silicon & Software Systems
A4E391	DENY FONTAINE
A4E4B8	BlackBerry RTS
A4E57C	Espressif
A4E597	Gessler
A4E615	SHENZHEN CHUANGWEI-RGB
A4E6B1	Shanghai Joindata
A4E731	Nokia
A4E7E4	Connex
A4E88D	FN-LINK
A4E8A3	Fujian Newland Auto-ID Tech
A4E975	Apple
A4E991	SISTEMAS AUDIOVISUALES ITELSIS
A4E9A3	Honest
A4EA4F	VusionGroup
A4EA8E	Extreme Networks
A4EBD3	Samsung
A4ED43	IEEE Registration Authority
A4ED4E	Commscope
A4EE57	Seiko Epson
A4EF15	AltoBeam (China)
A4EF52	Telewave
A4F00F	Espressif
A4F01F	CANON
A4F05E	GUANGDONG OPPO MOBILE TELECOMMUNICATIONS
A4F1E8	Apple
A4F33B	zte
A4F3C1	Open Source Robotics Foundation
A4F3E7	Integrated Device Technology (Malaysia) Sdn. Bhd
A4F465	ITEL MOBILE
A4F4C2	VNPT
A4F4CA	Private
A4F522	CHOFU SEISAKUSHO
A4F6E6	Apple
A4F6E8	Apple
A4F7D0	LAN Accessories
A4F841	Apple
A4F8FF	Ubiquiti
A4F921	Apple
A4F933	Intel Corporate
A4F9E4	AirVine Scientific
A4FA76	New H3C
A4FB8D	Hangzhou Dunchong
A4FC14	Apple
A4FC77	Mega Well
A4FCA1	Nokia Solutions and Networks GmbH & Co. KG
A4FCCE	Security Expert
A4FF95	Nokia
A4FF9F	Xiaomi Communications Co
A800E3	Starkey Labs
A8016D	Aiwa
A80180	IMAGO
A802DB	zte
A8032A	Espressif
A80556	vivo Mobile Communication
A80577	Netlist
A80600	Samsung
A808CF	Vestel Elektronik San ve Tic. A.S
A809B1	Huawei Device
A80B6B	Chipsea Technologies (Shenzhen)
A80BFB	Ruckus Wireless
A80C03	Florawise
A80C0D	Cisco Systems
A80C63	HUAWEI
A80CCA	Shenzhen Sundray Technologies company
A80DE1	HUAWEI
A81087	Texas Instruments
A811FC	Commscope
A81306	vivo Mobile Communication
A8130B	eero
A81374	Panasonic Corporation AVC Networks Company
A81378	Nokia
A8154D	TP-LINK
A81559	Breathometer
A815D6	Shenzhen Meione
A8169D	Hui Zhou Gaoshengda
A816B2	LG Electronics (Mobile Communications)
A816D0	Samsung
A81710	Bouffalo Lab (Nanjing)
A81758	Elektronik System i Umeå
A81AF1	Apple
A81B18	XTS
A81B5A	GUANGDONG OPPO MOBILE TELECOMMUNICATIONS
A81B5D	Foxtel Management
A81B6A	Texas Instruments
A81D16	AzureWave
A81E84	Quanta Computer
A81F79	Yingling Innovations
A81FAF	KRYPTON POLSKA
A82066	Apple
A821C8	shenzhen phoenix telecom
A82316	Nokia
A823FE	LG
A82450	Beijing Huadianzhongxin Tech
A824B8	Nokia
A824EB	ZAO NPO Introtest
A825EB	Cambridge Industries(Group)
A826D9	HTC
A827C8	Edgecore Americas Networking
A82948	TP-Link Systems
A8294C	Precision Optical Transceivers
A82AD6	Arthrex
A82BB5	Edgecore Networks
A82BB9	Samsung
A82BCD	HUAWEI
A82BD5	Xiaomi Communications Co
A82BD6	Shina System
A82BDD	LCFC(Hefei)
A82C3E	Shenzhen Cultraview Digital
A82C89	Apple
A8301C	Qingdao Intelligent&Precise
A830AD	WEIFANG GOERTEK
A830BC	Samsung
A83162	Hangzhou Huacheng Network
A8329A	Digicom Futuristic
A8346A	Samsung
A83512	Huawei Device
A8367A	frogblue
A83759	Huawei Device
A83944	Actiontec
A83A48	Ubiqcom India Pvt
A83A79	Mist Systems
A83B5C	HUAWEI
A83B76	CLOUD NETWORK TECHNOLOGY SINGAPORE
A83CA5	Dell
A83CCB	ROSSMA
A83E0E	HMD Global
A83ED3	HUAWEI
A83FA1	IEEE Registration Authority
A8400B	Visteon
A84025	Oxide Computer Company
A84041	Dragino Technology Co
A8407D	GD Midea Air-Conditioning Equipment
A840F8	HUMAX NETWORKS
A84122	China Mobile (Hangzhou) Information
A841F4	AzureWave
A842A1	TP-Link Systems
A842A7	Jiangsu Huitong Group
A842E3	Espressif
A84397	Innogrit
A843A4	China Dragon
A84481	Nokia
A844AA	Fiberhome Telecommunication
A845CD	Siselectron
A845E9	Firich Enterprises
A84616	HUAWEI
A84674	Espressif
A8469D	Cisco Meraki
A8474A	Hon Hai Precision Ind
A848FA	Espressif
A8494D	HUAWEI
A849A5	Lisantech
A84A28	Apple
A84A63	TPV Display Technology(Xiamen)
A84B4D	Samsung
A84D4A	Audiowise
A84E3F	Hitron
A84FA4	CHINA DRAGON
A84FB1	Cisco Systems
A85008	Felion Technologies Company
A85081	HUAWEI
A8515B	Samsung
A851AB	Apple
A852D4	Hewlett Packard Enterprise
A8537D	Mist Systems
A854A2	Heimgard Technologies AS
A854B2	WNC
A8556A	3S System
A8574E	TP-LINK
A857BA	Shenzhen YOUHUA
A85840	Cambridge Industries(Group)
A8584E	PK VEGA
A8587C	Shoogee GmbH & Co. KG
A8595F	Intel Corporate
A85AE0	Huawei Device
A85AF3	Shanghai Siflower Communication
A85B36	IEEE Registration Authority
A85B6C	Robert Bosch Gmbh, CM-CI2
A85B78	Apple
A85BB0	Shenzhen Dehoo
A85BB7	Apple
A85BD1	INVENTEC
A85BF3	Audivo
A85BF7	Hewlett Packard Enterprise
A85C03	JiangSu Fulian Communication
A85C2C	Apple
A85E45	ASUSTek COMPUTER
A85EE4	12Sided
A85EF2	TECNO MOBILE
A85F61	Apple
A860B6	Apple
A8610A	ARDUINO
A861AA	Cloudview
A861DF	China Mobile Group Device
A861EC	Texas Instruments
A862A2	JIWUMEDIA
A86308	AVUTEC
A8637D	D-Link International
A863DF	DISPLAIRE
A863F2	Texas Instruments
A86405	nimbus 9
A864F1	Intel Corporate
A865B2	DONGGUAN YISHANG ELECTRONIC TECHNOLOGY CO
A8667F	Apple
A8671E	RATP
A8698C	Oracle
A86A6F	RIM
A86A86	Xiaomi Communications Co
A86ABB	Sagemcom Broadband
A86AC1	HanbitEDS
A86ACB	EVAR
A86B7C	SHENZHEN FENGLIAN
A86BAD	Hon Hai Precision Ind
A86D04	Siemens
A86D5F	Raisecom
A86DAA	Intel Corporate
A86E4E	Huawei Device
A86E84	TP-Link Systems
A86F36	vivo Mobile Communication
A8705D	Commscope
A870A5	UniComm
A87116	Earda Technologies co
A8724D	Intel Corporate
A8727E	WISDRI (wuhan) Automation Company
A87285	IDT
A8741D	Phoenix Contact GmbH & Co. KG
A87484	zte
A8754E	Nexlawn Intelligent Technology (Suzhou)
A875D6	FreeTek International
A875E2	Aventura
A87650	Samsung
A8776F	Zonoff
A877E5	SHENZHEN CHUANGWEI-RGB
A87971	HUAWEI
A8798D	Samsung
A87B39	Nokia
A87C01	Samsung
A87C45	HUAWEI
A87CF8	Apple
A87D12	HUAWEI
A87E33	Nokia Danmark A/S
A87EEA	Intel Corporate
A88038	ShenZhen MovingComm Technology Co
A88055	Tuya Smart
A8817E	Apple
A88195	Samsung
A881F1	BMEYE
A881FE	Luxul Tech
A88200	Hisense Electric
A8827F	CIBN Oriental Network(Beijing)
A885D7	Sangfor
A886DD	Apple
A88792	Broadband Antenna Tracking Systems
A887B3	Samsung
A887ED	ARC Wireless
A88808	Apple
A8881F	SERVERCOM (INDIA) PRIVATE
